customerID,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,TechSupport,OnlineSecurity,ChurnProbability,RiskLevel,ExpectedRevenueAtRisk,RetentionPriority
8158-WPEZG,11,Month-to-month,35.65,425.1,DSL,Electronic check,Yes,No,44.80101,Medium Risk,190.4490879893303,Priority 3
2101-RANCD,55,Month-to-month,73.1,4144.9,Fiber optic,Electronic check,No,No,44.7406,Medium Risk,1854.4531042754647,Priority 3
4524-QCSSM,26,Month-to-month,44.65,1156.55,DSL,Bank transfer (automatic),No,Yes,44.679066,Medium Risk,516.7357440546155,Priority 3
5934-TSSAU,23,Month-to-month,75.3,1702.9,Fiber optic,Credit card (automatic),No,No,44.616642,Medium Risk,759.7768067389727,Priority 3
4526-ZJJTM,25,Month-to-month,88.4,2191.15,Fiber optic,Bank transfer (automatic),No,No,44.17223,Medium Risk,967.8798255965114,Priority 3
1550-LOAHA,32,Month-to-month,84.15,2585.95,Fiber optic,Bank transfer (automatic),No,No,44.08352,Medium Risk,1139.9777282863854,Priority 3
5804-HYIEZ,70,Month-to-month,106.05,7554.05,Fiber optic,Electronic check,No,Yes,43.952503,Medium Risk,3320.1941133335235,Priority 3
9278-VZKCD,52,Month-to-month,109.1,5647.95,Fiber optic,Electronic check,No,Yes,43.908463,Medium Risk,2479.9279754832387,Priority 3
6729-GDNGC,20,Month-to-month,80.7,1614.2,Fiber optic,Bank transfer (automatic),No,No,43.774788,Medium Risk,706.6126051604748,Priority 3
6825-UYPFK,23,Month-to-month,75.6,1758.6,Fiber optic,Bank transfer (automatic),No,No,43.45664,Medium Risk,764.228433394432,Priority 3
7572-KPVKK,62,Two year,104.05,6590.5,Fiber optic,Electronic check,Yes,No,43.43697,Medium Risk,2862.713397562504,Priority 3
3207-OYBWH,57,Month-to-month,95.25,5427.05,Fiber optic,Bank transfer (automatic),No,No,43.31749,Medium Risk,2350.8618853360417,Priority 3
2386-OWURY,58,Month-to-month,95.3,5817.7,Fiber optic,Electronic check,Yes,No,43.307896,Medium Risk,2519.523376482725,Priority 3
5136-GFPMB,54,Month-to-month,89.4,4869.5,Fiber optic,Credit card (automatic),No,No,43.209198,Medium Risk,2104.071902319789,Priority 3
1848-LBZHY,7,Month-to-month,50.3,355.1,DSL,Bank transfer (automatic),No,Yes,43.187897,Medium Risk,153.36021662652493,Priority 3
6481-ESCNL,29,Month-to-month,100.55,2878.75,Fiber optic,Bank transfer (automatic),No,No,43.100857,Medium Risk,1240.7659420371056,Priority 3
2139-FQHLM,19,Month-to-month,89.95,1682.4,Fiber optic,Mailed check,Yes,No,42.77512,Medium Risk,719.6485911369324,Priority 3
4640-UHDOS,13,Month-to-month,55.95,734.35,DSL,Electronic check,No,No,42.766865,Medium Risk,314.0584811165929,Priority 3
1559-DTODC,19,Month-to-month,25.15,468.35,DSL,Bank transfer (automatic),No,No,42.610767,Medium Risk,199.56752950996162,Priority 3
3466-WAESX,16,Month-to-month,69.1,1083.7,DSL,Electronic check,No,Yes,42.512684,Medium Risk,460.7099680006504,Priority 3
3604-WLABM,10,Month-to-month,54.25,583.0,DSL,Electronic check,Yes,No,42.48336,Medium Risk,247.67798632383347,Priority 3
1436-ZMJAN,10,Month-to-month,67.8,653.15,DSL,Credit card (automatic),No,No,42.450905,Medium Risk,277.26808500289917,Priority 3
8849-GYOKR,54,One year,106.55,5763.3,Fiber optic,Bank transfer (automatic),No,Yes,42.199455,Medium Risk,2432.0812875151637,Priority 3
2195-VVRJF,18,Month-to-month,59.1,1011.05,DSL,Credit card (automatic),No,Yes,42.119648,Medium Risk,425.8507117465138,Priority 3
9820-RMCQV,11,Month-to-month,48.55,501.0,DSL,Credit card (automatic),No,Yes,42.013664,Medium Risk,210.488451898098,Priority 3
6483-OATDN,8,Month-to-month,51.3,411.6,DSL,Credit card (automatic),No,Yes,41.939342,Medium Risk,172.62233176231385,Priority 3
6198-PNNSZ,56,One year,109.8,6109.65,Fiber optic,Bank transfer (automatic),No,Yes,41.700954,Medium Risk,2547.782289943099,Priority 3
9842-EFSYY,4,Month-to-month,57.2,223.75,DSL,Mailed check,No,Yes,41.674267,Medium Risk,93.24617519974709,Priority 3
5533-RJFTJ,49,Month-to-month,30.2,1453.1,DSL,Bank transfer (automatic),No,No,41.295834,Medium Risk,600.0697405397891,Priority 3
2178-PMGCJ,22,Month-to-month,69.7,1490.4,Fiber optic,Mailed check,No,No,41.21041,Medium Risk,614.1999506235123,Priority 3
3756-VNWDH,65,One year,100.75,6674.65,Fiber optic,Electronic check,No,Yes,41.18999,Medium Risk,2749.287829583883,Priority 3
6646-QVXLR,62,One year,103.75,6383.35,Fiber optic,Electronic check,No,No,41.169907,Medium Risk,2628.0191731095315,Priority 3
8819-ZBYNA,58,Two year,109.1,6393.65,Fiber optic,Credit card (automatic),Yes,Yes,41.017117,Medium Risk,2622.490780621767,Priority 3
2257-BOVXD,14,Month-to-month,66.6,979.5,DSL,Credit card (automatic),Yes,No,40.569088,Medium Risk,397.3742156177759,Priority 3
5949-HGVJL,26,Month-to-month,73.05,1959.5,DSL,Electronic check,Yes,No,40.44316,Medium Risk,792.4837423413992,Priority 3
9089-UOWJG,12,Month-to-month,58.35,740.55,DSL,Credit card (automatic),No,No,40.410667,Medium Risk,299.26119934022427,Priority 3
2692-PFYTJ,1,Month-to-month,25.75,25.75,No,Mailed check,No internet service,No internet service,40.321037,Medium Risk,10.382667072117329,Priority 3
1575-KRZZE,4,Month-to-month,55.2,220.65,DSL,Electronic check,No,Yes,40.18554,Medium Risk,88.66938945204019,Priority 3
4211-MMAZN,1,Month-to-month,20.25,20.25,No,Mailed check,No internet service,No internet service,40.137146,Medium Risk,8.127771846950054,Priority 3
6898-MDLZW,12,Month-to-month,53.75,648.65,DSL,Mailed check,Yes,No,39.984123,Low Risk,259.3570068255067,Low Priority
9700-ISPUP,10,Month-to-month,65.5,616.9,DSL,Electronic check,Yes,No,39.966248,Low Risk,246.55177457034586,Low Priority
4256-ZWTZI,5,Month-to-month,51.0,286.8,DSL,Mailed check,Yes,No,39.954983,Low Risk,114.59089465141297,Low Priority
4190-MFLUW,10,Month-to-month,55.2,528.35,DSL,Credit card (automatic),Yes,No,39.930397,Low Risk,210.9722539871931,Low Priority
3179-GBRWV,21,Month-to-month,64.95,1339.8,DSL,Bank transfer (automatic),No,Yes,39.68688,Low Risk,531.7248117506504,Low Priority
0599-XNYDO,20,Month-to-month,69.8,1540.35,Fiber optic,Bank transfer (automatic),No,No,39.58279,Low Risk,609.7134895026684,Low Priority
4619-EVPHY,20,One year,91.0,1859.5,Fiber optic,Bank transfer (automatic),No,No,39.51833,Low Risk,734.8433370739222,Low Priority
2828-SLQPF,19,Month-to-month,45.0,865.85,DSL,Bank transfer (automatic),No,No,39.515324,Low Risk,342.143419405818,Low Priority
3331-HQDTW,34,Month-to-month,109.8,3587.25,Fiber optic,Mailed check,No,Yes,39.176895,Low Risk,1405.3732094541192,Low Priority
9163-GHAYE,15,Month-to-month,48.85,736.8,DSL,Electronic check,No,No,39.04985,Low Risk,287.71930875778196,Low Priority
6227-HWPWX,15,Month-to-month,69.0,994.8,Fiber optic,Bank transfer (automatic),No,No,38.95552,Low Risk,387.5295287132263,Low Priority
7854-EKTJL,2,Month-to-month,19.6,35.85,No,Electronic check,No internet service,No internet service,38.776134,Low Risk,13.90124455690384,Low Priority
3569-EDBPQ,24,Month-to-month,84.35,1938.05,Fiber optic,Electronic check,Yes,Yes,38.630413,Low Risk,748.6767387032509,Low Priority
1169-WCVAK,19,Month-to-month,88.8,1672.35,Fiber optic,Credit card (automatic),Yes,Yes,38.60445,Low Risk,645.6015233516692,Low Priority
8930-XOTDP,18,Month-to-month,55.95,1082.8,DSL,Mailed check,No,No,38.533707,Low Risk,417.2429628610611,Low Priority
9758-MFWGD,48,One year,29.9,1388.75,DSL,Bank transfer (automatic),No,No,38.44973,Low Risk,533.9706043899059,Low Priority
9254-RBFON,17,One year,98.6,1704.95,Fiber optic,Bank transfer (automatic),Yes,No,38.408134,Low Risk,654.8394701912999,Low Priority
7426-WEIJX,60,Month-to-month,80.95,4859.1,Fiber optic,Electronic check,No,Yes,38.386063,Low Risk,1865.2171283215287,Low Priority
5482-NUPNA,4,Month-to-month,60.4,272.15,DSL,Mailed check,Yes,Yes,38.344852,Low Risk,104.35551236718892,Low Priority
3173-NVMPX,9,Month-to-month,55.3,501.2,DSL,Mailed check,No,No,38.297577,Low Risk,191.94744946956635,Low Priority
6776-TLWOI,3,Month-to-month,19.85,64.55,No,Mailed check,No internet service,No internet service,38.173744,Low Risk,24.641151805222034,Low Priority
4695-VADHF,18,Month-to-month,57.45,990.85,DSL,Electronic check,No,No,38.07924,Low Risk,377.30812910795214,Low Priority
6968-MHOMU,58,One year,45.0,2689.35,DSL,Credit card (automatic),No,No,38.077477,Low Risk,1024.0366174980998,Low Priority
8757-TFHHJ,1,Month-to-month,49.8,49.8,DSL,Credit card (automatic),No,Yes,38.027565,Low Risk,18.93772671818733,Low Priority
0668-OGMHD,21,Month-to-month,28.5,629.35,DSL,Electronic check,No,Yes,37.996716,Low Risk,239.132327786088,Low Priority
5136-RGMZO,31,Month-to-month,71.05,2168.15,DSL,Electronic check,Yes,No,37.916176,Low Risk,822.0795380935074,Low Priority
2307-FYNNL,65,Two year,109.05,7108.2,Fiber optic,Electronic check,Yes,Yes,37.72138,Low Risk,2681.310963356495,Low Priority
8914-RBTSB,31,Month-to-month,93.8,3019.5,Fiber optic,Electronic check,No,No,37.651817,Low Risk,1136.8965844362974,Low Priority
0471-ARVMX,62,One year,104.85,6312.9,Fiber optic,Electronic check,No,Yes,37.635788,Low Risk,2375.9096809476614,Low Priority
6284-KMNUF,56,One year,98.0,5270.6,Fiber optic,Electronic check,No,Yes,37.331856,Low Risk,1967.612765288353,Low Priority
9327-QSDED,8,Month-to-month,43.55,335.4,DSL,Mailed check,No,No,37.31725,Low Risk,125.16205374598502,Low Priority
2446-ZKVAF,18,Month-to-month,56.8,1074.65,DSL,Credit card (automatic),No,No,37.280304,Low Risk,400.6327787667513,Low Priority
0959-WHOKV,42,One year,99.0,4298.45,Fiber optic,Electronic check,No,Yes,37.1978,Low Risk,1598.9287692159414,Low Priority
1629-DQQVB,14,Month-to-month,50.1,709.5,DSL,Bank transfer (automatic),No,Yes,37.185497,Low Risk,263.8310947716236,Low Priority
3948-FVVRP,9,Month-to-month,54.8,452.8,DSL,Mailed check,Yes,No,37.184074,Low Risk,168.36948943138123,Low Priority
3523-QRQLL,22,One year,69.5,1498.2,DSL,Bank transfer (automatic),No,No,37.16567,Low Risk,556.8160470664501,Low Priority
4323-SADQS,7,Month-to-month,34.5,279.25,DSL,Electronic check,Yes,Yes,37.11772,Low Risk,103.65124044567347,Low Priority
0013-MHZWF,9,Month-to-month,69.4,571.45,DSL,Credit card (automatic),Yes,No,36.890377,Low Risk,210.8100514471531,Low Priority
6583-SZVGP,48,Two year,108.1,5067.45,Fiber optic,Bank transfer (automatic),No,No,36.88235,Low Risk,1868.9946374103426,Low Priority
7398-LXGYX,44,Month-to-month,84.8,3626.35,Fiber optic,Credit card (automatic),No,Yes,36.77242,Low Risk,1333.4965809464454,Low Priority
1370-GGAWX,46,One year,94.15,4408.45,Fiber optic,Electronic check,No,No,36.7055,Low Risk,1618.143741171062,Low Priority
7623-TRNQN,1,Month-to-month,49.9,49.9,DSL,Mailed check,Yes,No,36.305637,Low Risk,18.116512447595596,Low Priority
8455-HIRAQ,8,Month-to-month,44.45,369.3,DSL,Mailed check,No,No,36.1623,Low Risk,133.54736990332603,Low Priority
1855-CFULU,4,Month-to-month,20.05,91.45,No,Mailed check,No internet service,No internet service,36.04941,Low Risk,32.9671860858798,Low Priority
8190-ZTQFB,41,One year,51.35,2075.1,DSL,Electronic check,No,No,36.010246,Low Risk,747.2486452281474,Low Priority
3639-XJHKQ,19,Month-to-month,60.6,1297.8,DSL,Electronic check,No,Yes,35.754673,Low Risk,464.024129229784,Low Priority
4724-WXVWF,48,Month-to-month,95.4,4445.3,Fiber optic,Electronic check,Yes,Yes,35.65289,Low Risk,1584.877822315693,Low Priority
7410-KTVFV,18,Month-to-month,49.55,878.35,DSL,Mailed check,No,No,35.49007,Low Risk,311.72704542279246,Low Priority
4819-HJPIW,18,Month-to-month,25.15,476.8,DSL,Mailed check,No,No,35.22533,Low Risk,167.95438194274902,Low Priority
3982-XWFZQ,42,Month-to-month,50.25,2203.65,DSL,Electronic check,No,No,35.07994,Low Risk,773.0391232296824,Low Priority
3181-MIZBN,16,Month-to-month,19.75,313.4,No,Electronic check,No internet service,No internet service,35.051003,Low Risk,109.84984371066092,Low Priority
0297-RBCSG,19,One year,65.35,1231.85,DSL,Bank transfer (automatic),Yes,No,35.050056,Low Risk,431.7641072556376,Low Priority
4226-KKDON,8,Month-to-month,66.65,520.95,DSL,Electronic check,Yes,No,34.81863,Low Risk,181.38766033351422,Low Priority
4627-MIHJH,69,Two year,110.25,7467.55,Fiber optic,Credit card (automatic),Yes,Yes,34.78237,Low Risk,2597.3909400060775,Low Priority
6874-SGLHU,30,One year,97.0,3021.3,Fiber optic,Bank transfer (automatic),No,No,34.75498,Low Risk,1050.052198970318,Low Priority
5140-FOMCQ,59,One year,109.15,6557.75,Fiber optic,Credit card (automatic),No,Yes,34.654465,Low Risk,2272.5531993731856,Low Priority
7067-KSAZT,65,One year,106.25,6979.8,Fiber optic,Electronic check,No,No,34.579166,Low Risk,2413.556682211161,Low Priority
9033-EOXWV,12,One year,74.05,872.65,DSL,Mailed check,Yes,No,34.23056,Low Risk,298.7129824012518,Low Priority
4830-FAXFM,19,Month-to-month,24.1,439.2,No,Credit card (automatic),No internet service,No internet service,34.150784,Low Risk,149.99023554325103,Low Priority
2279-AXJJK,52,Month-to-month,95.65,5088.4,Fiber optic,Credit card (automatic),Yes,No,34.105415,Low Risk,1735.4198937177657,Low Priority
8450-JOVAH,2,Month-to-month,56.7,113.55,DSL,Mailed check,No,Yes,34.09487,Low Risk,38.714724987745285,Low Priority
9128-CPXKI,59,Two year,95.8,5655.45,Fiber optic,Electronic check,No,No,33.925632,Low Risk,1918.6471347168088,Low Priority
2782-LFZVW,11,Month-to-month,58.95,601.6,DSL,Mailed check,No,No,33.723564,Low Risk,202.88095474243164,Low Priority
1150-WFARN,67,Two year,108.75,7156.2,Fiber optic,Credit card (automatic),Yes,Yes,33.671886,Low Risk,2409.627486526966,Low Priority
3069-SSVSN,1,One year,25.85,25.85,DSL,Mailed check,No,No,33.445618,Low Risk,8.645692138373851,Low Priority
1205-WNWPJ,7,Month-to-month,59.5,415.95,DSL,Mailed check,Yes,No,33.409576,Low Risk,138.9671380609274,Low Priority
0431-APWVY,28,One year,90.1,2598.95,Fiber optic,Bank transfer (automatic),No,No,33.38881,Low Risk,867.7584351226686,Low Priority
9122-UMROB,1,Month-to-month,20.3,20.3,No,Mailed check,No internet service,No internet service,33.37811,Low Risk,6.775756195187569,Low Priority
1852-XEMDW,22,Month-to-month,65.05,1427.55,DSL,Mailed check,No,Yes,33.349304,Low Risk,476.0780091136694,Low Priority
6946-LMSQS,25,One year,89.05,2177.45,Fiber optic,Electronic check,No,Yes,33.34406,Low Risk,726.0502384454011,Low Priority
6497-TILVL,7,Month-to-month,50.7,350.35,DSL,Mailed check,No,Yes,33.29153,Low Risk,116.63687748908997,Low Priority
5186-EJEGL,9,Month-to-month,69.5,653.25,DSL,Mailed check,Yes,Yes,33.285706,Low Risk,217.4388630464673,Low Priority
1360-JYXKQ,54,One year,99.1,5437.1,Fiber optic,Electronic check,Yes,No,33.21434,Low Risk,1805.8968591481448,Low Priority
1194-SPVSP,1,Month-to-month,19.65,19.65,No,Bank transfer (automatic),No internet service,No internet service,33.212475,Low Risk,6.526251138746738,Low Priority
8433-WPJTV,65,One year,103.9,6767.1,Fiber optic,Bank transfer (automatic),Yes,No,32.98772,Low Risk,2232.3119848430156,Low Priority
6854-EXGSF,8,Month-to-month,65.5,573.15,DSL,Bank transfer (automatic),No,Yes,32.75205,Low Risk,187.7183686673641,Low Priority
5575-TPIZQ,46,Month-to-month,89.15,4245.55,Fiber optic,Credit card (automatic),No,Yes,32.492783,Low Risk,1379.4973769173027,Low Priority
7054-ENNGU,9,Month-to-month,50.85,466.6,DSL,Mailed check,No,No,32.363976,Low Risk,151.01030757427216,Low Priority
6664-FPDAC,56,One year,111.95,6418.9,Fiber optic,Electronic check,Yes,No,32.36379,Low Risk,2077.399142578244,Low Priority
9308-ANMVE,47,Month-to-month,55.3,2654.05,DSL,Electronic check,No,Yes,32.24084,Low Risk,855.6880350574852,Low Priority
0742-MOABM,4,Month-to-month,50.05,179.35,DSL,Mailed check,Yes,No,32.22746,Low Risk,57.79994870275259,Low Priority
0463-WZZKO,3,Month-to-month,20.75,67.1,No,Credit card (automatic),No internet service,No internet service,31.931261,Low Risk,21.425875613093375,Low Priority
8671-KKKOS,46,Month-to-month,45.55,2062.15,DSL,Electronic check,No,Yes,31.896963,Low Risk,657.763237260282,Low Priority
6733-LRIZX,35,Two year,108.95,4025.5,Fiber optic,Electronic check,Yes,Yes,31.729853,Low Risk,1277.2852386832237,Low Priority
3018-TFTSU,12,Month-to-month,81.7,858.6,Fiber optic,Bank transfer (automatic),No,Yes,31.677097,Low Risk,271.9795555472374,Low Priority
1087-UDSIH,3,Month-to-month,19.6,59.75,No,Mailed check,No internet service,No internet service,31.649452,Low Risk,18.910547837615013,Low Priority
8741-LQOBK,46,Month-to-month,35.05,1620.25,DSL,Bank transfer (automatic),No,Yes,31.51065,Low Risk,510.5513246357441,Low Priority
1264-FUHCX,49,One year,56.3,2780.6,DSL,Credit card (automatic),Yes,No,31.458557,Low Risk,874.7366262674332,Low Priority
2001-EWBQU,60,Two year,104.7,6333.8,Fiber optic,Electronic check,No,No,31.29485,Low Risk,1982.1531785786153,Low Priority
9402-ROUMJ,67,One year,100.25,6689.0,Fiber optic,Bank transfer (automatic),Yes,Yes,31.069351,Low Risk,2078.2288377285004,Low Priority
2839-RFSQE,2,Month-to-month,20.65,38.7,No,Mailed check,No internet service,No internet service,31.048504,Low Risk,12.015770861506462,Low Priority
4489-SNOJF,35,Month-to-month,72.25,2568.55,DSL,Electronic check,Yes,Yes,30.97594,Low Risk,795.6325280234219,Low Priority
7919-ZODZZ,10,One year,65.9,660.05,DSL,Mailed check,No,No,30.972628,Low Risk,204.43482322841882,Low Priority
6270-OMFIW,60,One year,94.4,5610.25,Fiber optic,Electronic check,No,No,30.97012,Low Risk,1737.501181423664,Low Priority
3780-DDGSE,35,Month-to-month,76.05,2747.2,DSL,Electronic check,Yes,No,30.646791,Low Risk,841.9286713123321,Low Priority
9481-SFCQY,14,Month-to-month,59.8,824.85,DSL,Credit card (automatic),No,No,30.293005,Low Risk,249.87185755670072,Low Priority
8623-ULFNQ,26,Month-to-month,66.05,1652.4,DSL,Electronic check,Yes,No,30.187502,Low Risk,498.8182913661003,Low Priority
4753-PADAS,67,One year,105.7,6816.95,Fiber optic,Bank transfer (automatic),No,No,30.089748,Low Risk,2051.203069859743,Low Priority
6184-DYUOB,3,Month-to-month,19.6,55.25,No,Mailed check,No internet service,No internet service,29.99063,Low Risk,16.569822169840336,Low Priority
3487-EARAT,70,One year,74.1,5222.3,DSL,Credit card (automatic),Yes,Yes,29.858452,Low Risk,1559.2979430615903,Low Priority
5630-AHZIL,3,Month-to-month,64.5,177.4,DSL,Bank transfer (automatic),Yes,Yes,29.771317,Low Risk,52.81431467533112,Low Priority
1174-FGIFN,28,One year,90.45,2509.25,Fiber optic,Electronic check,Yes,No,29.70607,Low Risk,745.3995571359992,Low Priority
3413-CSSTH,41,Month-to-month,55.7,2237.55,DSL,Bank transfer (automatic),No,No,29.703192,Low Risk,664.6237484917045,Low Priority
3865-ZYKAD,69,Month-to-month,84.9,5785.65,Fiber optic,Credit card (automatic),No,Yes,29.597706,Low Risk,1712.4196541994809,Low Priority
9986-BONCE,4,Month-to-month,20.95,85.5,No,Bank transfer (automatic),No internet service,No internet service,29.558859,Low Risk,25.272823825478554,Low Priority
4501-UYKBC,46,One year,69.1,3255.35,DSL,Credit card (automatic),Yes,No,29.550499,Low Risk,961.9721602112055,Low Priority
5027-YOCXN,51,One year,110.05,5686.4,Fiber optic,Credit card (automatic),Yes,Yes,29.507797,Low Risk,1677.931422996521,Low Priority
4700-UBQMV,21,One year,75.9,1549.75,DSL,Bank transfer (automatic),No,Yes,29.409323,Low Risk,455.7709699049592,Low Priority
2019-HDCZY,63,Two year,102.6,6296.75,Fiber optic,Electronic check,No,No,29.336483,Low Risk,1847.2449483722448,Low Priority
7124-UGSUR,61,One year,104.4,6405.0,Fiber optic,Credit card (automatic),No,No,29.327234,Low Risk,1878.409377783537,Low Priority
3325-FUYCG,28,One year,106.1,2847.4,Fiber optic,Electronic check,No,Yes,29.316181,Low Risk,834.7489362120629,Low Priority
6366-XIVKZ,13,Month-to-month,63.15,816.8,DSL,Mailed check,No,Yes,29.296034,Low Risk,239.29001040458678,Low Priority
1963-VAUKV,1,Month-to-month,20.4,20.4,No,Mailed check,No internet service,No internet service,29.281542,Low Risk,5.973434507846832,Low Priority
2700-LUEVA,1,Month-to-month,20.75,20.75,No,Credit card (automatic),No internet service,No internet service,29.173672,Low Risk,6.053536981344223,Low Priority
2165-VOEGB,46,One year,105.2,4822.85,Fiber optic,Bank transfer (automatic),Yes,Yes,29.151054,Low Risk,1405.9116665229203,Low Priority
2061-VVFST,37,Month-to-month,19.5,805.2,No,Bank transfer (automatic),No internet service,No internet service,28.969812,Low Risk,233.26492938995364,Low Priority
6473-ULUHT,16,Month-to-month,84.9,1398.25,DSL,Electronic check,Yes,Yes,28.877895,Low Risk,403.78518180549145,Low Priority
5469-CTCWN,61,One year,106.0,6547.7,Fiber optic,Electronic check,No,Yes,28.787762,Low Risk,1884.9362876713276,Low Priority
